kind,matsubara_index,temperature_K,q_magnitude,q_phi,nk,delta0,eta,deg_tol,denominator_mode,num_subspaces_minus,num_subspaces_plus,max_subspace_dimension_minus,max_subspace_dimension_plus,near_degenerate_group_count,eigenstate_overlap_offdiag_norm,eigenstate_overlap_diagonal_error,projector_overlap_error,projector_trace_defect,subspace_mixing_norm,unmatched_subspace_weight,possible_band_phase_or_order_issue,possible_true_subspace_mixing,near_degenerate_count,min_abs_energy_diff,near_degenerate_weight_raw,near_degenerate_weight_stable,denominator_regularization_delta,stable_denominator_changed_response_norm,stable_denominator_improves_continuity,error_to_local_sigma,error_to_K_para,error_to_K_total,error_to_K_total_over_omega,error_to_normal_kubo_sigma,best_match_component,small_q_relative_error,diagnostic_status,gauge_status,final_casimir_input,not_final_Casimir_conclusion,notes
normal,1,30.0,0.0001,0.0,6,0.04,0.0001,1e-08,raw,4,4,1,1,0,0.0010052661451325886,2.5215291532543205e-07,5.043057670350848e-07,1.3322676295501878e-15,0.0007101448912926448,0.0,False,False,0,4.674899206635885e-07,0.0,0.0,0.0,0.0,False,2.7721315275266534e-05,nan,nan,nan,2.7721315275266534e-05,local_sigma,2.7721315275266534e-05,small_q_continuity_candidate,prototype_not_ward_verified,False,True,finite-q subspace / denominator repair diagnostic | projector diagnostics are not used to overwrite the response | stable denominator uses Fermi derivative only for near-degenerate occupation differences | no near-degenerate terms are skipped in stable mode | final_casimir_input=False | not a final Casimir torque conclusion
spm,1,30.0,0.0001,0.7853981634,6,0.04,0.0001,1e-06,stable,8,8,1,1,0,0.002034302027120894,5.163192895452084e-07,1.032638312636891e-06,1.9984014443252818e-15,0.0010161881276756007,0.0,False,False,48,0.0,0.0,0.0,2.0974980401715077e-25,0.0,False,0.6313449184365628,60.563880994363565,21.695837463820716,0.6313449184365628,nan,local_sigma,0.6313449184365628,near_degenerate_denominator_present;small_q_continuity_not_repaired,prototype_not_ward_verified,False,True,finite-q subspace / denominator repair diagnostic | projector diagnostics are not used to overwrite the response | stable denominator uses Fermi derivative only for near-degenerate occupation differences | no near-degenerate terms are skipped in stable mode | final_casimir_input=False | not a final Casimir torque conclusion
spm,1,30.0,0.0005,0.0,6,0.04,0.0001,1e-08,raw,8,8,1,1,0,0.0071934854708613945,6.454003221412208e-06,1.29079647885888e-05,2.220446049250313e-15,0.003592765618364899,0.0,False,False,0,4.905845068403636e-06,0.0,0.0,0.0,0.0,False,0.6313448773014197,60.56388786376319,21.695839996259785,0.6313448773014197,nan,local_sigma,0.6313448773014197,small_q_continuity_not_repaired,prototype_not_ward_verified,False,True,finite-q subspace / denominator repair diagnostic | projector diagnostics are not used to overwrite the response | stable denominator uses Fermi derivative only for near-degenerate occupation differences | no near-degenerate terms are skipped in stable mode | final_casimir_input=False | not a final Casimir torque conclusion
spm,1,30.0,0.0005,0.0,6,0.04,0.0001,1e-08,stable,8,8,1,1,0,0.0071934854708613945,6.454003221412208e-06,1.29079647885888e-05,2.220446049250313e-15,0.003592765618364899,0.0,False,False,0,4.905845068403636e-06,0.0,0.0,0.0,0.0,False,0.6313448773014197,60.56388786376319,21.695839996259785,0.6313448773014197,nan,local_sigma,0.6313448773014197,small_q_continuity_not_repaired,prototype_not_ward_verified,False,True,finite-q subspace / denominator repair diagnostic | projector diagnostics are not used to overwrite the response | stable denominator uses Fermi derivative only for near-degenerate occupation differences | no near-degenerate terms are skipped in stable mode | final_casimir_input=False | not a final Casimir torque conclusion
spm,1,30.0,0.0005,0.0,6,0.04,0.0001,1e-07,raw,8,8,1,1,0,0.0071934854708613945,6.454003221412208e-06,1.29079647885888e-05,2.220446049250313e-15,0.003592765618364899,0.0,False,False,0,4.905845068403636e-06,0.0,0.0,0.0,0.0,False,0.6313448773014197,60.56388786376319,21.695839996259785,0.6313448773014197,nan,local_sigma,0.6313448773014197,small_q_continuity_not_repaired,prototype_not_ward_verified,False,True,finite-q subspace / denominator repair diagnostic | projector diagnostics are not used to overwrite the response | stable denominator uses Fermi derivative only for near-degenerate occupation differences | no near-degenerate terms are skipped in stable mode | final_casimir_input=False | not a final Casimir torque conclusion
spm,1,30.0,0.0005,0.0,6,0.04,0.0001,1e-07,stable,8,8,1,1,0,0.0071934854708613945,6.454003221412208e-06,1.29079647885888e-05,2.220446049250313e-15,0.003592765618364899,0.0,False,False,0,4.905845068403636e-06,0.0,0.0,0.0,0.0,False,0.6313448773014197,60.56388786376319,21.695839996259785,0.6313448773014197,nan,local_sigma,0.6313448773014197,small_q_continuity_not_repaired,prototype_not_ward_verified,False,True,finite-q subspace / denominator repair diagnostic | projector diagnostics are not used to overwrite the response | stable denominator uses Fermi derivative only for near-degenerate occupation differences | no near-degenerate terms are skipped in stable mode | final_casimir_input=False | not a final Casimir torque conclusion
spm,1,30.0,0.0005,0.0,6,0.04,0.0001,1e-06,raw,8,8,1,1,0,0.0071934854708613945,6.454003221412208e-06,1.29079647885888e-05,2.220446049250313e-15,0.003592765618364899,0.0,False,False,0,4.905845068403636e-06,0.0,0.0,0.0,0.0,False,0.6313448773014197,60.56388786376319,21.695839996259785,0.6313448773014197,nan,local_sigma,0.6313448773014197,small_q_continuity_not_repaired,prototype_not_ward_verified,False,True,finite-q subspace / denominator repair diagnostic | projector diagnostics are not used to overwrite the response | stable denominator uses Fermi derivative only for near-degenerate occupation differences | no near-degenerate terms are skipped in stable mode | final_casimir_input=False | not a final Casimir torque conclusion
spm,1,30.0,0.0005,0.0,6,0.04,0.0001,1e-06,stable,8,8,1,1,0,0.0071934854708613945,6.454003221412208e-06,1.29079647885888e-05,2.220446049250313e-15,0.003592765618364899,0.0,False,False,0,4.905845068403636e-06,0.0,0.0,0.0,0.0,False,0.6313448773014197,60.56388786376319,21.695839996259785,0.6313448773014197,nan,local_sigma,0.6313448773014197,small_q_continuity_not_repaired,prototype_not_ward_verified,False,True,finite-q subspace / denominator repair diagnostic | projector diagnostics are not used to overwrite the response | stable denominator uses Fermi derivative only for near-degenerate occupation differences | no near-degenerate terms are skipped in stable mode | final_casimir_input=False | not a final Casimir torque conclusion
spm,1,30.0,0.0005,0.7853981634,6,0.04,0.0001,1e-08,raw,8,8,1,1,0,0.010171387508787998,1.2907750368107429e-05,2.5815334126155776e-05,1.9984014443252818e-15,0.005080879266961979,0.0,True,False,48,0.0,0.0,0.0,3.86887479359142e-25,0.0,False,0.6313448773014368,60.563887863760286,21.69583999625871,0.6313448773014368,nan,local_sigma,0.6313448773014368,likely_gauge_or_band_order_rotation;near_degenerate_denominator_present;small_q_continuity_not_repaired,prototype_not_ward_verified,False,True,finite-q subspace / denominator repair diagnostic | projector diagnostics are not used to overwrite the response | stable denominator uses Fermi derivative only for near-degenerate occupation differences | no near-degenerate terms are skipped in stable mode | final_casimir_input=False | not a final Casimir torque conclusion
spm,1,30.0,0.0005,0.7853981634,6,0.04,0.0001,1e-08,stable,8,8,1,1,0,0.010171387508787998,1.2907750368107429e-05,2.5815334126155776e-05,1.9984014443252818e-15,0.005080879266961979,0.0,True,False,48,0.0,0.0,0.0,3.86887479359142e-25,0.0,False,0.6313448773014368,60.563887863760286,21.69583999625871,0.6313448773014368,nan,local_sigma,0.6313448773014368,likely_gauge_or_band_order_rotation;near_degenerate_denominator_present;small_q_continuity_not_repaired,prototype_not_ward_verified,False,True,finite-q subspace / denominator repair diagnostic | projector diagnostics are not used to overwrite the response | stable denominator uses Fermi derivative only for near-degenerate occupation differences | no near-degenerate terms are skipped in stable mode | final_casimir_input=False | not a final Casimir torque conclusion
spm,1,30.0,0.0005,0.7853981634,6,0.04,0.0001,1e-07,raw,8,8,1,1,0,0.010171387508787998,1.2907750368107429e-05,2.5815334126155776e-05,1.9984014443252818e-15,0.005080879266961979,0.0,True,False,48,0.0,0.0,0.0,3.86887479359142e-25,0.0,False,0.6313448773014368,60.563887863760286,21.69583999625871,0.6313448773014368,nan,local_sigma,0.6313448773014368,likely_gauge_or_band_order_rotation;near_degenerate_denominator_present;small_q_continuity_not_repaired,prototype_not_ward_verified,False,True,finite-q subspace / denominator repair diagnostic | projector diagnostics are not used to overwrite the response | stable denominator uses Fermi derivative only for near-degenerate occupation differences | no near-degenerate terms are skipped in stable mode | final_casimir_input=False | not a final Casimir torque conclusion
spm,1,30.0,0.0005,0.7853981634,6,0.04,0.0001,1e-07,stable,8,8,1,1,0,0.010171387508787998,1.2907750368107429e-05,2.5815334126155776e-05,1.9984014443252818e-15,0.005080879266961979,0.0,True,False,48,0.0,0.0,0.0,3.86887479359142e-25,0.0,False,0.6313448773014368,60.563887863760286,21.69583999625871,0.6313448773014368,nan,local_sigma,0.6313448773014368,likely_gauge_or_band_order_rotation;near_degenerate_denominator_present;small_q_continuity_not_repaired,prototype_not_ward_verified,False,True,finite-q subspace / denominator repair diagnostic | projector diagnostics are not used to overwrite the response | stable denominator uses Fermi derivative only for near-degenerate occupation differences | no near-degenerate terms are skipped in stable mode | final_casimir_input=False | not a final Casimir torque conclusion
spm,1,30.0,0.0005,0.7853981634,6,0.04,0.0001,1e-06,raw,8,8,1,1,0,0.010171387508787998,1.2907750368107429e-05,2.5815334126155776e-05,1.9984014443252818e-15,0.005080879266961979,0.0,True,False,48,0.0,0.0,0.0,3.86887479359142e-25,0.0,False,0.6313448773014368,60.563887863760286,21.69583999625871,0.6313448773014368,nan,local_sigma,0.6313448773014368,likely_gauge_or_band_order_rotation;near_degenerate_denominator_present;small_q_continuity_not_repaired,prototype_not_ward_verified,False,True,finite-q subspace / denominator repair diagnostic | projector diagnostics are not used to overwrite the response | stable denominator uses Fermi derivative only for near-degenerate occupation differences | no near-degenerate terms are skipped in stable mode | final_casimir_input=False | not a final Casimir torque conclusion
spm,1,30.0,0.0005,0.7853981634,6,0.04,0.0001,1e-06,stable,8,8,1,1,0,0.010171387508787998,1.2907750368107429e-05,2.5815334126155776e-05,1.9984014443252818e-15,0.005080879266961979,0.0,True,False,48,0.0,0.0,0.0,3.86887479359142e-25,0.0,False,0.6313448773014368,60.563887863760286,21.69583999625871,0.6313448773014368,nan,local_sigma,0.6313448773014368,likely_gauge_or_band_order_rotation;near_degenerate_denominator_present;small_q_continuity_not_repaired,prototype_not_ward_verified,False,True,finite-q subspace / denominator repair diagnostic | projector diagnostics are not used to overwrite the response | stable denominator uses Fermi derivative only for near-degenerate occupation differences | no near-degenerate terms are skipped in stable mode | final_casimir_input=False | not a final Casimir torque conclusion
spm,1,30.0,0.001,0.0,6,0.04,0.0001,1e-08,raw,8,8,1,1,0,0.014386914786422445,2.5816060832739574e-05,5.163145519659906e-05,2.6645352591003757e-15,0.0071855031275034256,0.0,True,False,0,9.8116928201053e-06,0.0,0.0,0.0,0.0,False,0.6313447487536967,60.56390933070511,21.695847910156978,0.6313447487536967,nan,local_sigma,0.6313447487536967,likely_gauge_or_band_order_rotation;small_q_continuity_not_repaired,prototype_not_ward_verified,False,True,finite-q subspace / denominator repair diagnostic | projector diagnostics are not used to overwrite the response | stable denominator uses Fermi derivative only for near-degenerate occupation differences | no near-degenerate terms are skipped in stable mode | final_casimir_input=False | not a final Casimir torque conclusion
spm,1,30.0,0.001,0.0,6,0.04,0.0001,1e-08,stable,8,8,1,1,0,0.014386914786422445,2.5816060832739574e-05,5.163145519659906e-05,2.6645352591003757e-15,0.0071855031275034256,0.0,True,False,0,9.8116928201053e-06,0.0,0.0,0.0,0.0,False,0.6313447487536967,60.56390933070511,21.695847910156978,0.6313447487536967,nan,local_sigma,0.6313447487536967,likely_gauge_or_band_order_rotation;small_q_continuity_not_repaired,prototype_not_ward_verified,False,True,finite-q subspace / denominator repair diagnostic | projector diagnostics are not used to overwrite the response | stable denominator uses Fermi derivative only for near-degenerate occupation differences | no near-degenerate terms are skipped in stable mode | final_casimir_input=False | not a final Casimir torque conclusion
spm,1,30.0,0.001,0.0,6,0.04,0.0001,1e-07,raw,8,8,1,1,0,0.014386914786422445,2.5816060832739574e-05,5.163145519659906e-05,2.6645352591003757e-15,0.0071855031275034256,0.0,True,False,0,9.8116928201053e-06,0.0,0.0,0.0,0.0,False,0.6313447487536967,60.56390933070511,21.695847910156978,0.6313447487536967,nan,local_sigma,0.6313447487536967,likely_gauge_or_band_order_rotation;small_q_continuity_not_repaired,prototype_not_ward_verified,False,True,finite-q subspace / denominator repair diagnostic | projector diagnostics are not used to overwrite the response | stable denominator uses Fermi derivative only for near-degenerate occupation differences | no near-degenerate terms are skipped in stable mode | final_casimir_input=False | not a final Casimir torque conclusion
spm,1,30.0,0.001,0.0,6,0.04,0.0001,1e-07,stable,8,8,1,1,0,0.014386914786422445,2.5816060832739574e-05,5.163145519659906e-05,2.6645352591003757e-15,0.0071855031275034256,0.0,True,False,0,9.8116928201053e-06,0.0,0.0,0.0,0.0,False,0.6313447487536967,60.56390933070511,21.695847910156978,0.6313447487536967,nan,local_sigma,0.6313447487536967,likely_gauge_or_band_order_rotation;small_q_continuity_not_repaired,prototype_not_ward_verified,False,True,finite-q subspace / denominator repair diagnostic | projector diagnostics are not used to overwrite the response | stable denominator uses Fermi derivative only for near-degenerate occupation differences | no near-degenerate terms are skipped in stable mode | final_casimir_input=False | not a final Casimir torque conclusion
spm,1,30.0,0.001,0.0,6,0.04,0.0001,1e-06,raw,8,8,1,1,0,0.014386914786422445,2.5816060832739574e-05,5.163145519659906e-05,2.6645352591003757e-15,0.0071855031275034256,0.0,True,False,0,9.8116928201053e-06,0.0,0.0,0.0,0.0,False,0.6313447487536967,60.56390933070511,21.695847910156978,0.6313447487536967,nan,local_sigma,0.6313447487536967,likely_gauge_or_band_order_rotation;small_q_continuity_not_repaired,prototype_not_ward_verified,False,True,finite-q subspace / denominator repair diagnostic | projector diagnostics are not used to overwrite the response | stable denominator uses Fermi derivative only for near-degenerate occupation differences | no near-degenerate terms are skipped in stable mode | final_casimir_input=False | not a final Casimir torque conclusion
spm,1,30.0,0.001,0.0,6,0.04,0.0001,1e-06,stable,8,8,1,1,0,0.014386914786422445,2.5816060832739574e-05,5.163145519659906e-05,2.6645352591003757e-15,0.0071855031275034256,0.0,True,False,0,9.8116928201053e-06,0.0,0.0,0.0,0.0,False,0.6313447487536967,60.56390933070511,21.695847910156978,0.6313447487536967,nan,local_sigma,0.6313447487536967,likely_gauge_or_band_order_rotation;small_q_continuity_not_repaired,prototype_not_ward_verified,False,True,finite-q subspace / denominator repair diagnostic | projector diagnostics are not used to overwrite the response | stable denominator uses Fermi derivative only for near-degenerate occupation differences | no near-degenerate terms are skipped in stable mode | final_casimir_input=False | not a final Casimir torque conclusion
spm,1,30.0,0.001,0.7853981634,6,0.04,0.0001,1e-08,raw,8,8,1,1,0,0.020342008657860466,5.1628103590273255e-05,0.00010325354171936141,2.220446049250313e-15,0.010161374991566432,0.0,True,False,48,8.326672684688674e-17,0.0,0.0,4.399396599323574e-25,0.0,False,0.6313447487539632,60.563909330659314,21.69584791014009,0.6313447487539632,nan,local_sigma,0.6313447487539632,likely_gauge_or_band_order_rotation;near_degenerate_denominator_present;small_q_continuity_not_repaired,prototype_not_ward_verified,False,True,finite-q subspace / denominator repair diagnostic | projector diagnostics are not used to overwrite the response | stable denominator uses Fermi derivative only for near-degenerate occupation differences | no near-degenerate terms are skipped in stable mode | final_casimir_input=False | not a final Casimir torque conclusion
spm,1,30.0,0.001,0.7853981634,6,0.04,0.0001,1e-08,stable,8,8,1,1,0,0.020342008657860466,5.1628103590273255e-05,0.00010325354171936141,2.220446049250313e-15,0.010161374991566432,0.0,True,False,48,8.326672684688674e-17,0.0,0.0,4.399396599323574e-25,0.0,False,0.6313447487539632,60.563909330659314,21.69584791014009,0.6313447487539632,nan,local_sigma,0.6313447487539632,likely_gauge_or_band_order_rotation;near_degenerate_denominator_present;small_q_continuity_not_repaired,prototype_not_ward_verified,False,True,finite-q subspace / denominator repair diagnostic | projector diagnostics are not used to overwrite the response | stable denominator uses Fermi derivative only for near-degenerate occupation differences | no near-degenerate terms are skipped in stable mode | final_casimir_input=False | not a final Casimir torque conclusion
